"Number of header lines:";"39";
"Experiment";"26th Exp_20170421_LH_2 frames_Lightbox+2 White LED_25 30C_1min 4min 2min";
"System Independent Variable";
"Trial name";"Trial     8";
"Trial ID";"7";
"Arena name";"Peltier 8-1";
"Arena ID";"15";
"Subject name";"Subject 1";
"Subject ID";"0";
"Arena settings";"B";
"Detection settings";"Detection Settings";
"Trial Control settings";"LH_Protocol";
"Start time";"04/22/2017 15:48:29.797";
"Trial duration";"+ 00:07:00.040";
"Recording after";"+ 00:00:00.000";
"Recording duration";"+ 00:07:00.040";
"Track";"Track filet0007a0015o0000_0001.trk";
"Tracking source";"Basler GenICam [Basler acA1300-60]";
"Video file";"E:\Experiment\26th Exp_20170421_LH_2 frames_Lightbox+2 White LED_25 30C_1min 4min 2min\Media Files\Trial     8.mpg";
"Video start time";"04/22/2017 15:48:29.797";
"Trial status";"2";
"Acquisition status";"Acquired";
"Track status";"Acquired";
"Video file status";"Generated";
"Sync status";"Not available";
"Reference duration";"+ 00:07:00.040";
"Reference time";"04/22/2017 15:48:29.797";
"Sof file";"";
"Missed samples";"0.1 %";
"Subject not found";"0.1 %";
"User-defined Independent Variable";
"Peltier";"8";
"Sex";"male";
"Used";"Used";
"Experimenter";"Hu";
"Protocol";"B";
" ";
"Trial time";"Recording time";"X center";"Y center";"Area";"Areachange";"Elongation";"Movement";"Pretest";"Training";"Test";
"s";"s";"mm";"mm";"mm?";"mm?";"";"";"";"";"";
0.000;0.000;-14.7633;-109.727;3.35508;5.47407;0.507317;"-";1;0;0;
0.040;0.040;"-";"-";"-";"-";"-";"-";1;0;0;
0.080;0.080;"-";"-";"-";"-";"-";"-";1;0;0;
0.120;0.120;"-";"-";"-";"-";"-";"-";1;0;0;
0.160;0.160;-14.5481;-109.507;3.53166;1.0595;0.534458;"-";1;0;0;
0.200;0.200;-14.4229;-109.452;3.35508;0.529749;0.510677;0;1;0;0;
0.240;0.240;-14.1344;-109.022;3.70824;1.58925;0.59907;1;1;0;0;
0.280;0.280;-13.817;-108.753;3.88483;1.76583;0.504303;1;1;0;0;
0.320;0.320;-13.3896;-108.604;3.35508;2.119;0.503818;1;1;0;0;
0.360;0.360;-13.2041;-108.744;3.79654;1.14779;0.541195;1;1;0;0;
0.400;0.400;-12.9255;-108.753;3.88483;1.50096;0.504303;1;1;0;0;
0.440;0.440;-12.7598;-108.873;3.26679;0.971207;0.524187;1;1;0;0;
0.480;0.480;-12.5921;-109.184;3.61995;1.23608;0.412796;1;1;0;0;
0.520;0.520;-12.2363;-109.578;3.70824;2.20729;0.530154;1;1;0;0;
0.560;0.560;-11.7545;-109.959;3.97312;2.56045;0.469582;1;1;0;0;
0.600;0.600;-11.7545;-109.959;3.97312;0;0.469582;1;1;0;0;
0.640;0.640;-11.7449;-109.677;4.06141;0.971207;0.482381;1;1;0;0;
0.680;0.680;-11.7835;-109.419;3.88483;0.882915;0.539455;1;1;0;0;
0.720;0.720;-11.8345;-109.172;3.88483;1.0595;0.419111;1;1;0;0;
0.760;0.760;-11.7225;-109.062;3.79654;0.971207;0.429566;1;1;0;0;
0.800;0.800;-11.1325;-109.086;3.70824;2.38387;0.469567;1;1;0;0;
0.840;0.840;-10.6779;-109.312;3.44337;1.85412;0.418046;1;1;0;0;
0.880;0.880;-10.2513;-109.644;3.88483;1.85412;0.45427;1;1;0;0;
0.920;0.920;-9.80558;-110.09;3.88483;2.119;0.45427;1;1;0;0;
0.960;0.960;-9.52063;-110.075;3.79654;1.32437;0.429566;1;1;0;0;
1.000;1.000;-9.42333;-110.002;3.79654;0.706332;0.409653;1;1;0;0;
1.040;1.040;-8.8038;-110.111;4.06141;2.73704;0.464456;1;1;0;0;
1.080;1.080;-8.46846;-110.09;3.53166;1.76583;0.486678;1;1;0;0;
1.120;1.120;-7.89426;-110.07;4.23799;2.64875;0.390232;1;1;0;0;
1.160;1.160;-6.93324;-110.156;3.97312;4.1497;0.414961;1;1;0;0;
1.200;1.200;-6.36898;-110.239;3.88483;2.20729;0.400787;1;1;0;0;
1.240;1.240;-5.57764;-110.299;3.97312;3.0902;0.396958;1;1;0;0;
1.280;1.280;-5.19003;-110.274;3.88483;1.67754;0.419229;1;1;0;0;
1.320;1.320;-4.87878;-110.243;3.88483;1.41266;0.404891;1;1;0;0;
1.360;1.360;-4.34672;-110.408;4.06141;2.119;0.464456;1;1;0;0;
1.400;1.400;-4.03614;-110.391;4.1497;1.50096;0.421993;1;1;0;0;
1.440;1.440;-3.739;-110.391;4.1497;1.41266;0.421993;1;1;0;0;
1.480;1.480;-3.70959;-110.215;3.79654;0.882915;0.493064;1;1;0;0;
1.520;1.520;-3.4553;-110.111;4.06141;1.50096;0.464456;1;1;0;0;
1.560;1.560;-3.26027;-109.9;4.1497;1.50096;0.481346;1;1;0;0;
1.600;1.600;-2.85317;-109.788;3.70824;1.85412;0.364316;1;1;0;0;
1.640;1.640;-2.4213;-109.818;3.88483;1.58925;0.515343;1;1;0;0;
1.680;1.680;-1.94948;-109.94;3.79654;1.67754;0.451763;1;1;0;0;
1.720;1.720;-1.33195;-110.241;3.97312;2.47216;0.387233;1;1;0;0;
1.760;1.760;-0.883163;-110.197;4.1497;1.94241;0.481346;1;1;0;0;
1.800;1.800;-0.215386;-110.119;3.79654;2.82533;0.331033;1;1;0;0;
1.840;1.840;0.170192;-110.061;4.1497;1.94241;0.473643;1;1;0;0;
1.880;1.880;0.79237;-110.21;3.70824;2.56045;0.495531;1;1;0;0;
1.920;1.920;1.37778;-110.2;3.97312;2.38387;0.440199;1;1;0;0;
1.960;1.960;1.62206;-109.961;4.06141;2.0307;0.353656;1;1;0;0;
2.000;2.000;1.92327;-109.94;3.97312;1.32437;0.388943;1;1;0;0;
2.040;2.040;2.40258;-110.183;4.06141;1.85412;0.515032;1;1;0;0;
2.080;2.080;2.59473;-110.315;4.1497;0.971207;0.469241;1;1;0;0;
2.120;2.120;2.53018;-110.258;3.88483;0.441458;0.405382;1;1;0;0;
2.160;2.160;2.52568;-110.195;3.79654;0.441458;0.445995;1;1;0;0;
2.200;2.200;2.47172;-110.002;3.88483;0.794624;0.342173;1;1;0;0;
2.240;2.240;2.27806;-109.937;3.97312;0.618041;0.373104;1;1;0;0;
2.280;2.280;2.22417;-109.666;3.97312;1.23608;0.348368;1;1;0;0;
2.320;2.320;2.16928;-109.56;3.70824;0.441458;0.431059;1;1;0;0;
2.360;2.360;2.02426;-109.542;3.79654;0.441458;0.513285;1;1;0;0;
2.400;2.400;2.19002;-109.52;3.70824;0.618041;0.320573;1;1;0;0;
2.440;2.440;2.22773;-109.427;3.70824;0.529749;0.376711;1;1;0;0;
2.480;2.480;2.19819;-109.253;3.70824;0.706332;0.324824;0;1;0;0;
2.520;2.520;1.94545;-109.208;3.97312;0.794624;0.322136;1;1;0;0;
2.560;2.560;1.72438;-108.966;3.70824;1.67754;0.394418;1;1;0;0;
2.600;2.600;1.90105;-108.762;3.70824;1.23608;0.497142;1;1;0;0;
2.640;2.640;2.12362;-108.499;3.53166;1.23608;0.371842;1;1;0;0;
2.680;2.680;2.04923;-108.398;3.44337;0.618041;0.34093;1;1;0;0;
2.720;2.720;2.06318;-108.105;3.53166;1.14779;0.316898;1;1;0;0;
2.760;2.760;2.05875;-107.828;3.35508;1.23608;0.389035;1;1;0;0;
2.800;2.800;2.02161;-107.504;3.35508;1.41266;0.368264;1;1;0;0;
2.840;2.840;2.06861;-107.425;3.61995;0.264875;0.477221;1;1;0;0;
2.880;2.880;2.06861;-107.425;3.61995;0;0.477221;1;1;0;0;
2.920;2.920;2.06318;-107.511;3.53166;0.441458;0.316898;1;1;0;0;
2.960;2.960;1.93056;-107.744;3.53166;1.23608;0.417005;1;1;0;0;
3.000;3.000;1.62402;-107.771;3.53166;1.0595;0.398819;1;1;0;0;
3.040;3.040;1.31663;-107.952;3.53166;1.23608;0.457776;1;1;0;0;
3.080;3.080;1.19244;-107.974;3.17849;0.353166;0.328071;1;1;0;0;
3.120;3.120;1.17361;-108.003;3.26679;0.264875;0.312786;1;1;0;0;
3.160;3.160;1.05536;-108.03;3.44337;0.353166;0.395013;1;1;0;0;
3.200;3.200;0.979851;-108.005;3.44337;0.353166;0.471367;0;1;0;0;
3.240;3.240;0.457662;-108.261;3.53166;1.85412;0.450586;1;1;0;0;
3.280;3.280;0.179626;-108.538;3.53166;1.94241;0.358963;1;1;0;0;
3.320;3.320;0.179626;-108.595;3.53166;0.353166;0.414787;1;1;0;0;
3.360;3.360;0.0360168;-108.576;3.35508;0.529749;0.249881;1;1;0;0;
3.400;3.400;-0.286134;-108.585;3.70824;1.76583;0.469872;1;1;0;0;
3.440;3.440;-0.479024;-108.56;3.35508;0.882915;0.442092;1;1;0;0;
3.480;3.480;-0.587074;-108.711;3.44337;0.794624;0.632892;1;1;0;0;
3.520;3.520;-0.61778;-108.704;3.61995;0.353166;0.59322;1;1;0;0;
3.560;3.560;-0.773904;-108.605;3.53166;1.14779;0.417005;1;1;0;0;
3.600;3.600;-1.18002;-108.866;3.53166;1.94241;0.522211;1;1;0;0;
3.640;3.640;-1.44997;-108.917;3.61995;1.14779;0.490268;1;1;0;0;
3.680;3.680;-1.70327;-109.272;3.70824;1.67754;0.456493;1;1;0;0;
3.720;3.720;-1.99508;-109.687;3.44337;1.67754;0.414341;1;1;0;0;
