"Number of header lines:";"39";
"Experiment";"26th Exp_20170421_LH_2 frames_Lightbox+2 White LED_25 30C_1min 4min 2min";
"System Independent Variable";
"Trial name";"Trial     6";
"Trial ID";"5";
"Arena name";"Peltier 7-2";
"Arena ID";"12";
"Subject name";"Subject 1";
"Subject ID";"0";
"Arena settings";"B";
"Detection settings";"Detection Settings";
"Trial Control settings";"LH_Protocol";
"Start time";"04/22/2017 15:23:00.108";
"Trial duration";"+ 00:07:00.040";
"Recording after";"+ 00:00:00.000";
"Recording duration";"+ 00:07:00.040";
"Track";"Track filet0005a0012o0000_0001.trk";
"Tracking source";"Basler GenICam [Basler acA1300-60]";
"Video file";"E:\Experiment\26th Exp_20170421_LH_2 frames_Lightbox+2 White LED_25 30C_1min 4min 2min\Media Files\Trial     6.mpg";
"Video start time";"04/22/2017 15:23:00.108";
"Trial status";"2";
"Acquisition status";"Acquired";
"Track status";"Acquired";
"Video file status";"Generated";
"Sync status";"Not available";
"Reference duration";"+ 00:07:00.040";
"Reference time";"04/22/2017 15:23:00.108";
"Sof file";"";
"Missed samples";"0.4 %";
"Subject not found";"0.4 %";
"User-defined Independent Variable";
"Peltier";"7";
"Sex";"male";
"Used";"Used";
"Experimenter";"Hu";
"Protocol";"B";
" ";
"Trial time";"Recording time";"X center";"Y center";"Area";"Areachange";"Elongation";"Movement";"Pretest";"Training";"Test";
"s";"s";"mm";"mm";"mm?";"mm?";"";"";"";"";"";
0.000;0.000;-96.2638;-86.7323;2.73704;0.353166;0.408023;"-";1;0;0;
0.040;0.040;"-";"-";"-";"-";"-";"-";1;0;0;
0.080;0.080;"-";"-";"-";"-";"-";"-";1;0;0;
0.120;0.120;"-";"-";"-";"-";"-";"-";1;0;0;
0.160;0.160;-96.3801;-86.7271;2.47216;0.264875;0.276001;"-";1;0;0;
0.200;0.200;-96.3801;-86.7271;2.47216;0;0.276001;0;1;0;0;
0.240;0.240;-96.2923;-86.709;2.64875;0.353166;0.408454;0;1;0;0;
0.280;0.280;-96.3801;-86.7271;2.47216;0.353166;0.276001;0;1;0;0;
0.320;0.320;-96.2923;-86.709;2.64875;0.353166;0.408454;0;1;0;0;
0.360;0.360;-96.3801;-86.7271;2.47216;0.353166;0.276001;0;1;0;0;
0.400;0.400;-96.2923;-86.709;2.64875;0.353166;0.408454;0;1;0;0;
0.440;0.440;-96.2923;-86.709;2.64875;0;0.408454;0;1;0;0;
0.480;0.480;-96.2638;-86.7323;2.73704;0.0882915;0.408023;0;1;0;0;
0.520;0.520;-96.2638;-86.7323;2.73704;0;0.408023;0;1;0;0;
0.560;0.560;-96.2638;-86.7323;2.73704;0;0.408023;0;1;0;0;
0.600;0.600;-96.2638;-86.7323;2.73704;0;0.408023;0;1;0;0;
0.640;0.640;-96.2638;-86.7323;2.73704;0;0.408023;0;1;0;0;
0.680;0.680;-96.246;-86.7218;2.82533;0.0882915;0.399532;0;1;0;0;
0.720;0.720;-96.2923;-86.709;2.64875;0.176583;0.408454;0;1;0;0;
0.760;0.760;-96.2638;-86.7323;2.73704;0.0882915;0.408023;0;1;0;0;
0.800;0.800;-96.2923;-86.709;2.64875;0.0882915;0.408454;0;1;0;0;
0.840;0.840;-96.273;-86.7646;2.73704;0.264875;0.373016;0;1;0;0;
0.880;0.880;-96.246;-86.7218;2.82533;0.264875;0.399532;0;1;0;0;
0.920;0.920;-96.2906;-86.7536;2.82533;0.176583;0.37945;0;1;0;0;
0.960;0.960;-96.4216;-86.7385;2.47216;0.353166;0.218295;0;1;0;0;
1.000;1.000;-96.2923;-86.709;2.64875;0.353166;0.408454;0;1;0;0;
1.040;1.040;-96.2906;-86.7536;2.82533;0.176583;0.37945;0;1;0;0;
1.080;1.080;-96.4051;-86.7519;2.56045;0.264875;0.224857;0;1;0;0;
1.120;1.120;-96.4216;-86.7385;2.47216;0.0882915;0.218295;0;1;0;0;
1.160;1.160;-96.3191;-86.7323;2.73704;0.264875;0.385121;0;1;0;0;
1.200;1.200;-96.3191;-86.7323;2.73704;0;0.385121;0;1;0;0;
1.240;1.240;-96.3191;-86.7323;2.73704;0;0.385121;0;1;0;0;
1.280;1.280;-96.2923;-86.709;2.64875;0.0882915;0.408454;0;1;0;0;
1.320;1.320;-96.3801;-86.7271;2.47216;0.353166;0.276001;0;1;0;0;
1.360;1.360;-96.3968;-86.7123;2.38387;0.0882915;0.258229;0;1;0;0;
1.400;1.400;-96.4216;-86.7385;2.47216;0.0882915;0.218295;0;1;0;0;
1.440;1.440;-96.4042;-86.7512;2.38387;0.0882915;0.221453;0;1;0;0;
1.480;1.480;-96.4216;-86.7385;2.47216;0.0882915;0.218295;0;1;0;0;
1.520;1.520;-96.4216;-86.7385;2.47216;0;0.218295;0;1;0;0;
1.560;1.560;-96.3968;-86.7123;2.38387;0.0882915;0.258229;0;1;0;0;
1.600;1.600;-96.3968;-86.7123;2.38387;0;0.258229;0;1;0;0;
1.640;1.640;-96.4216;-86.7385;2.47216;0.0882915;0.218295;0;1;0;0;
1.680;1.680;-96.4216;-86.7385;2.47216;0;0.218295;0;1;0;0;
1.720;1.720;-96.3968;-86.7123;2.38387;0.0882915;0.258229;0;1;0;0;
1.760;1.760;-96.4216;-86.7385;2.47216;0.0882915;0.218295;0;1;0;0;
1.800;1.800;-96.4042;-86.7512;2.38387;0.0882915;0.221453;0;1;0;0;
1.840;1.840;-96.3777;-86.7249;2.29558;0.0882915;0.234056;0;1;0;0;
1.880;1.880;-96.3968;-86.7123;2.38387;0.0882915;0.258229;0;1;0;0;
1.920;1.920;-96.3968;-86.7123;2.38387;0;0.258229;0;1;0;0;
1.960;1.960;-96.4216;-86.7385;2.47216;0.0882915;0.218295;0;1;0;0;
2.000;2.000;-96.4042;-86.7512;2.38387;0.0882915;0.221453;0;1;0;0;
2.040;2.040;-96.4216;-86.7385;2.47216;0.0882915;0.218295;0;1;0;0;
2.080;2.080;-96.4216;-86.7385;2.47216;0;0.218295;0;1;0;0;
2.120;2.120;-96.4042;-86.7512;2.38387;0.0882915;0.221453;0;1;0;0;
2.160;2.160;-96.4216;-86.7385;2.47216;0.0882915;0.218295;0;1;0;0;
2.200;2.200;-96.3191;-86.7162;2.73704;0.264875;0.384583;0;1;0;0;
2.240;2.240;-96.2923;-86.6921;2.64875;0.0882915;0.394092;0;1;0;0;
2.280;2.280;-96.2923;-86.6921;2.64875;0;0.394092;0;1;0;0;
2.320;2.320;-96.273;-86.7027;2.56045;0.0882915;0.393475;0;1;0;0;
2.360;2.360;-96.2923;-86.6921;2.64875;0.0882915;0.394092;0;1;0;0;
2.400;2.400;-96.3013;-86.7268;2.64875;0.176583;0.398105;0;1;0;0;
2.440;2.440;-96.3191;-86.7162;2.73704;0.0882915;0.384583;0;1;0;0;
2.480;2.480;-96.3068;-86.7285;2.82533;0.0882915;0.361146;0;1;0;0;
2.520;2.520;-96.3068;-86.7285;2.82533;0;0.361146;0;1;0;0;
2.560;2.560;-96.273;-86.7027;2.56045;0.264875;0.393475;0;1;0;0;
2.600;2.600;-96.3191;-86.7162;2.73704;0.176583;0.384583;0;1;0;0;
2.640;2.640;-96.3191;-86.7162;2.73704;0;0.384583;0;1;0;0;
2.680;2.680;-96.3191;-86.7162;2.73704;0;0.384583;0;1;0;0;
2.720;2.720;-96.3191;-86.7162;2.73704;0;0.384583;0;1;0;0;
2.760;2.760;-96.3013;-86.7268;2.64875;0.0882915;0.398105;0;1;0;0;
2.800;2.800;-96.3191;-86.7162;2.73704;0.0882915;0.384583;0;1;0;0;
2.840;2.840;-96.4042;-86.7512;2.38387;0.353166;0.221453;0;1;0;0;
2.880;2.880;-96.4042;-86.7512;2.38387;0;0.221453;0;1;0;0;
2.920;2.920;-96.4042;-86.7512;2.38387;0;0.221453;0;1;0;0;
2.960;2.960;-96.4216;-86.7646;2.47216;0.0882915;0.245557;0;1;0;0;
3.000;3.000;-96.4216;-86.7646;2.47216;0;0.245557;0;1;0;0;
3.040;3.040;-96.4042;-86.7512;2.38387;0.0882915;0.221453;0;1;0;0;
3.080;3.080;-96.4042;-86.7512;2.38387;0;0.221453;0;1;0;0;
3.120;3.120;-96.4042;-86.7512;2.38387;0;0.221453;0;1;0;0;
3.160;3.160;-96.4216;-86.7646;2.47216;0.0882915;0.245557;0;1;0;0;
3.200;3.200;-96.4042;-86.7512;2.38387;0.0882915;0.221453;0;1;0;0;
3.240;3.240;-96.4042;-86.7512;2.38387;0;0.221453;0;1;0;0;
3.280;3.280;-96.4216;-86.7646;2.47216;0.0882915;0.245557;0;1;0;0;
3.320;3.320;-96.4216;-86.7646;2.47216;0;0.245557;0;1;0;0;
3.360;3.360;-96.4042;-86.7512;2.38387;0.0882915;0.221453;0;1;0;0;
3.400;3.400;-96.4042;-86.7512;2.38387;0;0.221453;0;1;0;0;
3.440;3.440;-96.4042;-86.7512;2.38387;0;0.221453;0;1;0;0;
3.480;3.480;-96.3994;-86.6279;2.0307;0.353166;0.469525;0;1;0;0;
3.520;3.520;-96.3994;-86.6279;2.0307;0;0.469525;0;1;0;0;
3.560;3.560;-96.4286;-86.7249;2.29558;0.264875;0.283766;0;1;0;0;
3.600;3.600;-96.4286;-86.7249;2.29558;0;0.283766;0;1;0;0;
3.640;3.640;-96.4286;-86.7249;2.29558;0;0.283766;0;1;0;0;
3.680;3.680;-96.4042;-86.7512;2.38387;0.0882915;0.221453;0;1;0;0;
3.720;3.720;-96.4286;-86.7249;2.29558;0.0882915;0.283766;0;1;0;0;
3.760;3.760;-96.4286;-86.7249;2.29558;0;0.283766;0;1;0;0;
3.800;3.800;-96.4042;-86.7512;2.38387;0.0882915;0.221453;0;1;0;0;
3.840;3.840;-96.4042;-86.7512;2.38387;0;0.221453;0;1;0;0;
3.880;3.880;-96.4042;-86.7512;2.38387;0;0.221453;0;1;0;0;
3.920;3.920;-96.4042;-86.7512;2.38387;0;0.221453;0;1;0;0;
3.960;3.960;-96.4286;-86.7249;2.29558;0.0882915;0.283766;0;1;0;0;
4.000;4.000;-96.4042;-86.7512;2.38387;0.0882915;0.221453;0;1;0;0;
4.040;4.040;-96.4042;-86.7512;2.38387;0;0.221453;0;1;0;0;
4.080;4.080;-96.4216;-86.7646;2.47216;0.0882915;0.245557;0;1;0;0;
4.120;4.120;-96.4042;-86.7512;2.38387;0.0882915;0.221453;0;1;0;0;
4.160;4.160;-96.4216;-86.7646;2.47216;0.0882915;0.245557;0;1;0;0;
4.200;4.200;-96.5241;-86.7738;2.73704;0.264875;0.401131;0;1;0;0;
4.240;4.240;-96.4216;-86.7646;2.47216;0.264875;0.245557;0;1;0;0;
4.280;4.280;-96.5241;-86.7738;2.73704;0.264875;0.401131;0;1;0;0;
4.320;4.320;-96.5241;-86.7738;2.73704;0;0.401131;0;1;0;0;
4.360;4.360;-96.5241;-86.7738;2.73704;0;0.401131;0;1;0;0;
4.400;4.400;-96.5241;-86.7738;2.73704;0;0.401131;0;1;0;0;
4.440;4.440;-96.5241;-86.7738;2.73704;0;0.401131;0;1;0;0;
4.480;4.480;-96.5241;-86.7738;2.73704;0;0.401131;0;1;0;0;
4.520;4.520;-96.5241;-86.7738;2.73704;0;0.401131;0;1;0;0;
4.560;4.560;-96.5041;-86.8204;2.56045;0.176583;0.503023;0;1;0;0;
4.600;4.600;-96.5241;-86.7738;2.73704;0.176583;0.401131;0;1;0;0;
4.640;4.640;-96.5241;-86.7738;2.73704;0;0.401131;0;1;0;0;
4.680;4.680;-96.4216;-86.7646;2.47216;0.264875;0.245557;0;1;0;0;
4.720;4.720;-96.4216;-86.7646;2.47216;0;0.245557;0;1;0;0;
4.760;4.760;-96.5241;-86.7738;2.73704;0.264875;0.401131;0;1;0;0;
4.800;4.800;-96.5241;-86.7738;2.73704;0;0.401131;0;1;0;0;
4.840;4.840;-96.5241;-86.7738;2.73704;0;0.401131;0;1;0;0;
4.880;4.880;-96.5241;-86.7738;2.73704;0;0.401131;0;1;0;0;
4.920;4.920;-96.5609;-86.7968;2.73704;0.176583;0.408023;0;1;0;0;
4.960;4.960;-96.6965;-86.9012;2.0307;0.706332;0.469525;0;1;0;0;
5.000;5.000;-96.7187;-86.9131;2.119;0.0882915;0.470588;0;1;0;0;
