"Number of header lines:";"39";
"Experiment";"26th Exp_20170421_LH_2 frames_Lightbox+2 White LED_25 30C_1min 4min 2min";
"System Independent Variable";
"Trial name";"Trial     6";
"Trial ID";"5";
"Arena name";"Peltier 6-1";
"Arena ID";"11";
"Subject name";"Subject 1";
"Subject ID";"0";
"Arena settings";"B";
"Detection settings";"Detection Settings";
"Trial Control settings";"LH_Protocol";
"Start time";"04/22/2017 15:23:00.108";
"Trial duration";"+ 00:07:00.040";
"Recording after";"+ 00:00:00.000";
"Recording duration";"+ 00:07:00.040";
"Track";"Track filet0005a0011o0000_0001.trk";
"Tracking source";"Basler GenICam [Basler acA1300-60]";
"Video file";"E:\Experiment\26th Exp_20170421_LH_2 frames_Lightbox+2 White LED_25 30C_1min 4min 2min\Media Files\Trial     6.mpg";
"Video start time";"04/22/2017 15:23:00.108";
"Trial status";"2";
"Acquisition status";"Acquired";
"Track status";"Acquired";
"Video file status";"Generated";
"Sync status";"Not available";
"Reference duration";"+ 00:07:00.040";
"Reference time";"04/22/2017 15:23:00.108";
"Sof file";"";
"Missed samples";"0.4 %";
"Subject not found";"0.4 %";
"User-defined Independent Variable";
"Peltier";"6";
"Sex";"male";
"Used";"Used";
"Experimenter";"Hu";
"Protocol";"B";
" ";
"Trial time";"Recording time";"X center";"Y center";"Area";"Areachange";"Elongation";"Movement";"Pretest";"Training";"Test";
"s";"s";"mm";"mm";"mm?";"mm?";"";"";"";"";"";
0.000;0.000;85.267;-5.17616;3.0902;5.65066;0.39465;"-";1;0;0;
0.040;0.040;"-";"-";"-";"-";"-";"-";1;0;0;
0.080;0.080;"-";"-";"-";"-";"-";"-";1;0;0;
0.120;0.120;"-";"-";"-";"-";"-";"-";1;0;0;
0.160;0.160;85.1541;-5.36039;3.0902;0.882915;0.39465;"-";1;0;0;
0.200;0.200;85.1368;-5.66059;3.26679;1.0595;0.312786;1;1;0;0;
0.240;0.240;85.4126;-5.74799;3.61995;1.41266;0.408525;1;1;0;0;
0.280;0.280;85.5295;-6.06204;3.0902;1.58925;0.549175;1;1;0;0;
0.320;0.320;85.576;-6.35364;3.35508;0.794624;0.501368;1;1;0;0;
0.360;0.360;85.576;-6.42334;3.35508;0.353166;0.501368;1;1;0;0;
0.400;0.400;85.8548;-6.68563;3.35508;1.76583;0.503818;1;1;0;0;
0.440;0.440;85.9286;-7.23236;3.17849;1.76583;0.54241;1;1;0;0;
0.480;0.480;86.0079;-7.6493;3.70824;1.41266;0.529732;1;1;0;0;
0.520;0.520;86.0217;-7.8332;3.53166;0.706332;0.377313;1;1;0;0;
0.560;0.560;86.0217;-8.08935;3.53166;0.882915;0.372054;1;1;0;0;
0.600;0.600;86.0217;-8.38649;3.53166;1.0595;0.372054;1;1;0;0;
0.640;0.640;85.8813;-8.59917;3.70824;0.882915;0.593917;1;1;0;0;
0.680;0.680;85.8641;-8.74849;3.44337;0.441458;0.506601;1;1;0;0;
0.720;0.720;85.6935;-8.76644;3.53166;0.971207;0.417005;1;1;0;0;
0.760;0.760;85.4283;-9.31575;3.35508;1.94241;0.487291;1;1;0;0;
0.800;0.800;85.3362;-9.56752;3.44337;0.971207;0.427759;1;1;0;0;
0.840;0.840;85.052;-9.89382;3.35508;1.67754;0.454917;1;1;0;0;
0.880;0.880;84.8827;-10.1151;3.00191;0.882915;0.435503;1;1;0;0;
0.920;0.920;84.7602;-10.1856;3.35508;0.706332;0.476398;1;1;0;0;
0.960;0.960;84.3294;-10.3691;3.44337;2.0307;0.34093;1;1;0;0;
1.000;1.000;84.109;-10.4092;3.26679;0.882915;0.44319;1;1;0;0;
1.040;1.040;83.7463;-10.661;3.35508;1.67754;0.449372;1;1;0;0;
1.080;1.080;83.4867;-10.6596;3.26679;1.14779;0.497557;1;1;0;0;
1.120;1.120;83.4612;-10.6475;3.26679;0.176583;0.411657;1;1;0;0;
1.160;1.160;83.3564;-10.6856;3.61995;0.353166;0.477221;1;1;0;0;
1.200;1.200;83.2201;-10.7306;3.35508;0.441458;0.389035;1;1;0;0;
1.240;1.240;82.9648;-11.0139;3.35508;1.23608;0.440555;1;1;0;0;
1.280;1.280;82.9375;-11.1581;3.61995;0.618041;0.490268;1;1;0;0;
1.320;1.320;82.9856;-11.257;3.17849;0.794624;0.286035;1;1;0;0;
1.360;1.360;82.9856;-11.257;3.17849;0;0.286035;1;1;0;0;
1.400;1.400;83.0298;-11.1273;3.44337;0.441458;0.395013;1;1;0;0;
1.440;1.440;83.0206;-11.0139;3.0902;0.353166;0.340096;0;1;0;0;
1.480;1.480;83.0763;-10.8766;3.53166;0.618041;0.392496;0;1;0;0;
1.520;1.520;83.0804;-10.7242;3.17849;0.529749;0.373949;0;1;0;0;
1.560;1.560;83.0939;-10.7089;3.0902;0.0882915;0.347351;0;1;0;0;
1.600;1.600;83.0723;-10.5539;3.26679;0.529749;0.49157;0;1;0;0;
1.640;1.640;83.0069;-10.6444;3.0902;0.529749;0.414432;0;1;0;0;
1.680;1.680;82.8724;-10.4109;3.26679;1.41266;0.445713;0;1;0;0;
1.720;1.720;82.634;-10.3889;3.26679;0.882915;0.445713;0;1;0;0;
1.760;1.760;82.7382;-10.2432;2.73704;0.706332;0.300778;0;1;0;0;
1.800;1.800;82.6329;-10.2624;3.00191;0.264875;0.362973;0;1;0;0;
1.840;1.840;82.7382;-10.2432;2.73704;0.264875;0.300778;0;1;0;0;
1.880;1.880;82.8868;-10.099;3.17849;0.618041;0.415663;0;1;0;0;
1.920;1.920;83.1463;-9.91069;3.0902;1.14779;0.414432;1;1;0;0;
1.960;1.960;83.3085;-9.7824;3.00191;0.618041;0.586641;1;1;0;0;
2.000;2.000;83.1637;-9.60089;2.91362;1.32437;0.571498;1;1;0;0;
2.040;2.040;83.061;-9.53563;3.17849;0.441458;0.515148;1;1;0;0;
2.080;2.080;83.0311;-9.55494;3.0902;0.0882915;0.514059;1;1;0;0;
2.120;2.120;83.08;-9.52627;3.0902;0.176583;0.50328;0;1;0;0;
2.160;2.160;83.2081;-9.54069;2.73704;0.353166;0.408023;0;1;0;0;
2.200;2.200;83.4784;-9.51945;2.82533;0.794624;0.37945;1;1;0;0;
2.240;2.240;83.496;-9.52998;2.91362;0.0882915;0.381207;1;1;0;0;
2.280;2.280;83.6446;-9.65701;3.17849;0.971207;0.537216;0;1;0;0;
2.320;2.320;83.7507;-9.76313;2.73704;0.794624;0.47535;0;1;0;0;
2.360;2.360;83.756;-9.91701;3.00191;0.618041;0.440001;0;1;0;0;
2.400;2.400;83.6292;-10.0874;3.44337;0.794624;0.529023;0;1;0;0;
2.440;2.440;83.7693;-10.1082;3.26679;0.529749;0.441333;0;1;0;0;
2.480;2.480;83.7782;-10.1177;3.17849;0.0882915;0.472066;0;1;0;0;
2.520;2.520;83.9027;-10.0479;2.91362;0.441458;0.450641;0;1;0;0;
2.560;2.560;83.9544;-10.0872;3.0902;0.353166;0.299804;0;1;0;0;
2.600;2.600;84.07;-10.0757;2.82533;0.441458;0.423227;0;1;0;0;
2.640;2.640;84.0903;-9.80558;2.91362;0.794624;0.390896;0;1;0;0;
2.680;2.680;84.0996;-9.9364;3.26679;0.353166;0.501299;0;1;0;0;
2.720;2.720;84.3691;-9.95415;3.35508;1.14779;0.503818;0;1;0;0;
2.760;2.760;84.3874;-9.95415;3.35508;0.176583;0.508367;0;1;0;0;
2.800;2.800;84.4321;-9.88909;3.26679;0.264875;0.546835;0;1;0;0;
2.840;2.840;84.5953;-9.78448;3.70824;1.14779;0.605186;0;1;0;0;
2.880;2.880;84.8438;-9.92762;3.44337;1.32437;0.511188;0;1;0;0;
2.920;2.920;85.1292;-10.0816;3.00191;1.32437;0.466038;1;1;0;0;
2.960;2.960;85.1853;-10.1688;3.35508;0.353166;0.51194;1;1;0;0;
3.000;3.000;85.315;-10.2615;3.70824;0.706332;0.469567;1;1;0;0;
3.040;3.040;85.5915;-10.3377;3.17849;1.41266;0.541792;1;1;0;0;
3.080;3.080;85.8789;-10.3961;3.17849;1.23608;0.465893;1;1;0;0;
3.120;3.120;86.2008;-10.6799;3.17849;1.41266;0.477062;1;1;0;0;
3.160;3.160;86.4674;-10.9666;3.35508;1.23608;0.464131;1;1;0;0;
3.200;3.200;86.4768;-10.9568;3.26679;0.0882915;0.497557;1;1;0;0;
3.240;3.240;86.3927;-10.7904;3.26679;0.529749;0.432774;1;1;0;0;
3.280;3.280;86.1703;-10.697;3.26679;0.882915;0.5;1;1;0;0;
3.320;3.320;86.0217;-10.3999;3.17849;1.14779;0.332908;1;1;0;0;
3.360;3.360;85.9074;-10.3713;3.26679;0.618041;0.53283;1;1;0;0;
3.400;3.400;85.7021;-10.2612;3.35508;1.14779;0.490236;1;1;0;0;
3.440;3.440;85.5067;-10.0433;3.0902;0.971207;0.317372;1;1;0;0;
3.480;3.480;85.5621;-9.97737;3.79654;0.882915;0.424151;1;1;0;0;
3.520;3.520;85.5894;-9.81901;3.53166;0.618041;0.31202;1;1;0;0;
3.560;3.560;85.5569;-9.5432;3.44337;1.14779;0.418046;1;1;0;0;
3.600;3.600;85.6905;-9.39399;2.82533;1.14779;0.216118;1;1;0;0;
3.640;3.640;85.8825;-9.48976;3.26679;0.794624;0.44319;1;1;0;0;
3.680;3.680;86.0712;-9.57759;3.26679;0.706332;0.518536;1;1;0;0;
3.720;3.720;86.0395;-9.40566;3.26679;0.706332;0.464731;1;1;0;0;
3.760;3.760;86.1131;-9.28178;3.26679;0.882915;0.598055;1;1;0;0;
3.800;3.800;86.0822;-9.26266;3.35508;0.0882915;0.602667;1;1;0;0;
3.840;3.840;86.0217;-9.17416;3.00191;0.706332;0.506754;1;1;0;0;
3.880;3.880;86.1703;-9.06274;3.00191;0.706332;0.74979;1;1;0;0;
3.920;3.920;86.5509;-8.8695;3.26679;1.67754;0.546835;1;1;0;0;
3.960;3.960;86.616;-8.61703;3.17849;1.14779;0.548678;1;1;0;0;
4.000;4.000;86.7866;-8.34924;3.35508;1.41266;0.630332;1;1;0;0;
4.040;4.040;86.7998;-8.24946;2.91362;0.794624;0.597546;1;1;0;0;
4.080;4.080;86.8617;-8.14983;3.26679;0.353166;0.536573;1;1;0;0;
4.120;4.120;86.9521;-8.04593;3.00191;0.441458;0.586641;1;1;0;0;
4.160;4.160;87.0719;-7.90321;3.53166;0.882915;0.61136;1;1;0;0;
4.200;4.200;87.2407;-7.61323;3.26679;1.32437;0.560933;1;1;0;0;
4.240;4.240;87.4064;-7.54139;3.17849;0.618041;0.572654;1;1;0;0;
4.280;4.280;87.1828;-7.5532;3.26679;0.794624;0.488563;1;1;0;0;
4.320;4.320;87.276;-7.33483;3.35508;0.794624;0.507317;1;1;0;0;
4.360;4.360;87.2413;-7.18337;3.53166;0.882915;0.53378;1;1;0;0;
4.400;4.400;87.3201;-6.98276;2.91362;0.971207;0.473918;1;1;0;0;
4.440;4.440;87.3535;-6.78467;3.35508;0.794624;0.387117;1;1;0;0;
4.480;4.480;87.3738;-6.52211;3.17849;1.0595;0.472066;1;1;0;0;
4.520;4.520;87.5384;-6.28325;3.00191;0.882915;0.421141;1;1;0;0;
4.560;4.560;87.3738;-6.22497;3.17849;0.706332;0.472066;1;1;0;0;
4.600;4.600;87.3718;-6.07592;3.61995;0.618041;0.511762;1;1;0;0;
4.640;4.640;87.2781;-5.84373;3.26679;1.41266;0.48759;1;1;0;0;
4.680;4.680;87.1607;-5.63326;3.00191;0.971207;0.435503;1;1;0;0;
4.720;4.720;87.199;-5.51358;3.44337;0.441458;0.466236;1;1;0;0;
4.760;4.760;87.1445;-5.46555;3.35508;0.264875;0.488448;1;1;0;0;
4.800;4.800;87.082;-5.37551;2.82533;0.706332;0.423227;1;1;0;0;
4.840;4.840;87.0403;-5.44949;3.17849;0.353166;0.514359;1;1;0;0;
4.880;4.880;86.9336;-5.51244;3.44337;0.441458;0.395013;1;1;0;0;
4.920;4.920;86.9131;-5.49707;3.35508;0.0882915;0.445598;0;1;0;0;
4.960;4.960;86.9131;-5.49707;3.35508;0;0.445598;0;1;0;0;
5.000;5.000;86.8978;-5.54119;3.35508;0.176583;0.417833;0;1;0;0;
5.040;5.040;86.8252;-5.56478;3.0902;0.264875;0.532235;0;1;0;0;
5.080;5.080;86.8053;-5.54465;3.17849;0.0882915;0.498562;0;1;0;0;
5.120;5.120;86.8252;-5.56478;3.0902;0.0882915;0.532235;0;1;0;0;
5.160;5.160;86.8141;-5.58225;3.17849;0.0882915;0.538422;0;1;0;0;
5.200;5.200;86.805;-5.56478;3.0902;0.0882915;0.552088;0;1;0;0;
5.240;5.240;86.7954;-5.68966;2.91362;0.353166;0.407404;0;1;0;0;
5.280;5.280;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
5.320;5.320;86.8141;-5.58225;3.17849;0.264875;0.538422;0;1;0;0;
5.360;5.360;86.7954;-5.68966;2.91362;0.264875;0.407404;0;1;0;0;
5.400;5.400;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
5.440;5.440;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
5.480;5.480;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
5.520;5.520;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
5.560;5.560;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
5.600;5.600;86.7751;-5.6625;3.00191;0.0882915;0.384809;0;1;0;0;
5.640;5.640;86.7954;-5.68966;2.91362;0.0882915;0.407404;0;1;0;0;
5.680;5.680;86.7751;-5.6625;3.00191;0.0882915;0.384809;0;1;0;0;
5.720;5.720;86.7954;-5.68966;2.91362;0.0882915;0.407404;0;1;0;0;
5.760;5.760;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
5.800;5.800;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
5.840;5.840;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
5.880;5.880;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
5.920;5.920;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
5.960;5.960;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
6.000;6.000;86.8772;-5.64952;3.17849;0.264875;0.328071;0;1;0;0;
6.040;6.040;86.7954;-5.68966;2.91362;0.264875;0.407404;0;1;0;0;
6.080;6.080;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
6.120;6.120;86.8772;-5.64952;3.17849;0.264875;0.328071;0;1;0;0;
6.160;6.160;86.7954;-5.68966;2.91362;0.264875;0.407404;0;1;0;0;
6.200;6.200;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
6.240;6.240;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
6.280;6.280;86.8772;-5.64952;3.17849;0.264875;0.328071;0;1;0;0;
6.320;6.320;86.7954;-5.68966;2.91362;0.264875;0.407404;0;1;0;0;
6.360;6.360;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
6.400;6.400;86.7954;-5.68966;2.91362;0;0.407404;0;1;0;0;
6.440;6.440;86.8707;-5.77298;3.35508;0.618041;0.44112;0;1;0;0;
6.480;6.480;86.8707;-5.77298;3.35508;0;0.44112;0;1;0;0;
6.520;6.520;86.8161;-5.84373;3.00191;0.353166;0.541854;0;1;0;0;
6.560;6.560;86.8926;-5.77884;3.44337;0.441458;0.395013;0;1;0;0;
6.600;6.600;86.8926;-5.77884;3.44337;0;0.395013;0;1;0;0;
6.640;6.640;86.8926;-5.77884;3.44337;0;0.395013;0;1;0;0;
6.680;6.680;86.8617;-5.89419;3.26679;0.353166;0.308632;0;1;0;0;
6.720;6.720;86.8617;-5.89419;3.26679;0;0.308632;0;1;0;0;
6.760;6.760;86.8772;-5.92141;3.17849;0.0882915;0.353881;0;1;0;0;
6.800;6.800;86.9202;-5.95895;3.0902;0.264875;0.431087;0;1;0;0;
6.840;6.840;86.9458;-5.95964;3.00191;0.0882915;0.474885;0;1;0;0;
6.880;6.880;86.9202;-5.95895;3.0902;0.0882915;0.431087;0;1;0;0;
6.920;6.920;86.9687;-5.97108;3.0902;0.176583;0.417719;0;1;0;0;
6.960;6.960;86.9202;-5.95895;3.0902;0.176583;0.431087;0;1;0;0;
7.000;7.000;86.9202;-5.95895;3.0902;0;0.431087;0;1;0;0;
7.040;7.040;86.9131;-5.94278;3.00191;0.0882915;0.457341;0;1;0;0;
7.080;7.080;86.9687;-5.97108;3.0902;0.264875;0.417719;0;1;0;0;
7.120;7.120;86.9458;-5.95964;3.00191;0.0882915;0.474885;0;1;0;0;
7.160;7.160;86.9565;-5.98817;3.00191;0.176583;0.389467;0;1;0;0;
7.200;7.200;86.9458;-5.95964;3.00191;0.176583;0.474885;0;1;0;0;
7.240;7.240;86.9325;-5.97723;2.91362;0.0882915;0.449668;0;1;0;0;
7.280;7.280;86.8834;-5.96259;3.0902;0.176583;0.340096;0;1;0;0;
7.320;7.320;86.9069;-5.97579;3.00191;0.0882915;0.402955;0;1;0;0;
7.360;7.360;86.9325;-5.97723;2.91362;0.0882915;0.449668;0;1;0;0;
7.400;7.400;86.901;-6.1091;3.26679;0.353166;0.553717;0;1;0;0;
7.440;7.440;86.8601;-6.087;3.44337;0.176583;0.461959;0;1;0;0;
7.480;7.480;86.7963;-6.12106;3.0902;0.353166;0.503474;0;1;0;0;
7.520;7.520;86.8695;-5.93089;3.0902;0.706332;0.347351;0;1;0;0;
7.560;7.560;86.8821;-5.79505;3.53166;0.441458;0.417005;0;1;0;0;
7.600;7.600;86.8871;-5.76315;3.53166;0.176583;0.392496;0;1;0;0;
7.640;7.640;86.7917;-5.80489;3.17849;0.353166;0.515148;0;1;0;0;
7.680;7.680;86.7848;-5.67265;2.82533;0.353166;0.423227;0;1;0;0;
7.720;7.720;86.7646;-5.64564;2.91362;0.0882915;0.390896;0;1;0;0;
7.760;7.760;86.7646;-5.64564;2.91362;0;0.390896;0;1;0;0;
7.800;7.800;86.7646;-5.64564;2.91362;0;0.390896;0;1;0;0;
7.840;7.840;86.6584;-5.81543;3.35508;0.618041;0.44112;0;1;0;0;
7.880;7.880;86.6398;-5.95466;3.0902;0.441458;0.39465;0;1;0;0;
7.920;7.920;86.5982;-6.19634;3.0902;0.706332;0.342971;0;1;0;0;
7.960;7.960;86.7407;-6.24542;3.26679;0.706332;0.441333;0;1;0;0;
8.000;8.000;86.7098;-6.3495;2.91362;0.353166;0.450641;0;1;0;0;
8.040;8.040;86.6907;-6.46322;3.35508;0.441458;0.426173;0;1;0;0;
8.080;8.080;86.715;-6.36372;3.00191;0.353166;0.413346;0;1;0;0;
8.120;8.120;86.5966;-6.51768;2.91362;0.971207;0.586296;0;1;0;0;
8.160;8.160;86.5646;-6.65105;3.26679;0.529749;0.561045;0;1;0;0;
8.200;8.200;86.4512;-6.67855;3.0902;0.353166;0.431087;0;1;0;0;
8.240;8.240;86.2693;-6.78261;3.00191;0.618041;0.541854;0;1;0;0;
8.280;8.280;86.004;-6.82485;3.26679;0.971207;0.501299;1;1;0;0;
8.320;8.320;85.954;-6.87462;3.0902;0.353166;0.552088;0;1;0;0;
8.360;8.360;85.8511;-6.86354;3.35508;0.264875;0.630332;0;1;0;0;
8.400;8.400;85.7423;-6.99491;3.26679;0.971207;0.553717;0;1;0;0;
8.440;8.440;86.0025;-7.13538;3.0902;0.882915;0.543122;1;1;0;0;
8.480;8.480;86.0025;-7.13538;3.0902;0;0.543122;0;1;0;0;
8.520;8.520;85.9874;-7.03038;3.17849;0.441458;0.541826;0;1;0;0;
8.560;8.560;85.8731;-7.13133;3.26679;0.971207;0.5;0;1;0;0;
8.600;8.600;85.7246;-7.13133;3.00191;0.618041;0.457341;0;1;0;0;
8.640;8.640;85.6326;-7.20814;3.0902;0.441458;0.393676;0;1;0;0;
8.680;8.680;85.5963;-7.40146;2.82533;0.971207;0.423227;0;1;0;0;
8.720;8.720;85.6913;-7.56534;3.35508;0.529749;0.510803;0;1;0;0;
8.760;8.760;85.7446;-7.81597;3.44337;0.971207;0.432883;1;1;0;0;
8.800;8.800;85.7471;-7.86428;3.35508;0.264875;0.490236;0;1;0;0;
8.840;8.840;85.8731;-8.17132;3.17849;1.0595;0.548678;0;1;0;0;
8.880;8.880;85.7671;-8.14612;3.44337;0.441458;0.437782;1;1;0;0;
8.920;8.920;85.7533;-8.28155;3.70824;0.441458;0.552871;1;1;0;0;
8.960;8.960;85.7724;-8.4311;3.44337;0.441458;0.438319;1;1;0;0;
9.000;9.000;85.6582;-8.39154;3.00191;0.441458;0.576092;1;1;0;0;
9.040;9.040;85.6315;-8.42092;3.17849;0.176583;0.54241;0;1;0;0;
9.080;9.080;85.6225;-8.43915;3.0902;0.0882915;0.549175;0;1;0;0;
9.120;9.120;85.5667;-8.48621;3.26679;0.353166;0.501299;0;1;0;0;
9.160;9.160;85.5244;-8.46846;3.00191;0.264875;0.499985;0;1;0;0;
9.200;9.200;85.3004;-8.61703;2.91362;1.14779;0.381207;0;1;0;0;
9.240;9.240;85.289;-8.68575;3.0902;0.353166;0.499338;0;1;0;0;
9.280;9.280;85.3004;-8.61703;2.91362;0.353166;0.381207;0;1;0;0;
9.320;9.320;85.4274;-8.46846;3.35508;0.794624;0.416222;0;1;0;0;
9.360;9.360;85.4326;-8.24475;3.53166;0.882915;0.383823;0;1;0;0;
9.400;9.400;85.5086;-8.2082;3.00191;0.706332;0.590713;0;1;0;0;
9.440;9.440;85.4062;-7.92194;3.44337;1.14779;0.419466;0;1;0;0;
9.480;9.480;85.3714;-7.89356;3.00191;0.618041;0.566308;0;1;0;0;
9.520;9.520;85.2789;-7.72561;2.91362;0.618041;0.390896;0;1;0;0;
9.560;9.560;85.2535;-7.67954;2.73704;0.176583;0.416852;0;1;0;0;
9.600;9.600;85.1303;-7.57704;2.64875;0.794624;0.344371;0;1;0;0;
9.640;9.640;85.0365;-7.31889;2.91362;1.32437;0.450641;1;1;0;0;
9.680;9.680;84.943;-7.21531;2.91362;0.529749;0.486568;1;1;0;0;
9.720;9.720;84.9069;-7.16215;2.91362;0.529749;0.589822;0;1;0;0;
9.760;9.760;84.814;-7.12729;3.0902;0.353166;0.543122;0;1;0;0;
9.800;9.800;84.8332;-7.13133;3.17849;0.0882915;0.548678;0;1;0;0;
9.840;9.840;84.9393;-7.08888;2.73704;0.441458;0.47535;0;1;0;0;
9.880;9.880;85.001;-7.13616;2.64875;0.264875;0.470334;0;1;0;0;
9.920;9.920;85.262;-6.99646;2.91362;0.794624;0.428762;0;1;0;0;
9.960;9.960;85.4571;-6.86589;3.0902;0.882915;0.503474;0;1;0;0;
10.000;10.000;85.549;-6.87696;2.82533;0.441458;0.399532;0;1;0;0;
10.040;10.040;85.576;-6.83419;2.73704;0.264875;0.469176;0;1;0;0;
10.080;10.080;85.6492;-6.90956;2.91362;0.353166;0.472623;0;1;0;0;
10.120;10.120;85.8691;-6.94537;3.00191;0.618041;0.364428;0;1;0;0;
10.160;10.160;85.9315;-7.0712;3.35508;0.529749;0.368264;0;1;0;0;
10.200;10.200;85.9979;-7.01028;3.26679;0.618041;0.488563;0;1;0;0;
10.240;10.240;86.0506;-6.82181;3.00191;0.794624;0.381975;0;1;0;0;
10.280;10.280;86.0012;-6.70099;3.44337;0.618041;0.395013;0;1;0;0;
10.320;10.320;86.1386;-6.71534;3.0902;0.529749;0.503474;0;1;0;0;
10.360;10.360;86.1187;-6.68563;3.00191;0.0882915;0.499985;0;1;0;0;
10.400;10.400;86.0012;-6.40386;3.44337;1.14779;0.395013;0;1;0;0;
10.440;10.440;85.9425;-6.29934;3.0902;0.529749;0.317372;0;1;0;0;
10.480;10.480;85.9425;-6.29934;3.0902;0;0.317372;0;1;0;0;
10.520;10.520;85.9434;-6.11926;3.35508;0.618041;0.377497;0;1;0;0;
10.560;10.560;85.8423;-5.9868;2.91362;0.618041;0.407404;0;1;0;0;
10.600;10.600;85.8216;-5.84373;3.00191;0.441458;0.541854;0;1;0;0;
10.640;10.640;85.7021;-5.80411;3.35508;0.529749;0.490236;0;1;0;0;
10.680;10.680;85.5356;-5.56478;3.0902;0.971207;0.552088;0;1;0;0;
10.720;10.720;85.4274;-5.49707;3.53166;0.441458;0.486678;0;1;0;0;
10.760;10.760;85.1294;-5.50174;3.26679;1.50096;0.532697;1;1;0;0;
10.800;10.800;84.9429;-5.3854;3.17849;0.971207;0.474437;1;1;0;0;
10.840;10.840;84.8093;-5.22744;3.26679;0.794624;0.488563;1;1;0;0;
